sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
44,-759.672767870066,-6.93160996263075,-17.4510289040989,6.56920390814702,0.152942448268182,0.319104972195334,-759.746124475438,-6.98787005489115,-17.5406505856467,6.56856938409999,0.168672405780962,0.311029945643108,-500,0,0,0,0,0,0,0,-137.364689459123,-2.89150046831392,3.9783066069826,0,0,0
45,-753.172182386793,-6.78010443367365,-17.1339070581203,6.43196904985457,0.15006860947571,0.315216233593607,-753.20052668037,-6.85439129342506,-16.9349943259801,6.43108386548518,0.156039525424947,0.313062059997623,-500,0,0,0,0,0,0,0,-136.707333187779,-1.89516995564453,2.56378265219788,0,0,0
46,-746.808534186678,-6.63097462096134,-16.8211648616362,6.29532870016399,0.148191015915652,0.310345330513543,-746.799125602857,-6.55398543329909,-16.9369048954548,6.29625856630613,0.146320611794563,0.294932176648852,-500,0,0,0,0,0,0,0,-136.027605424898,-1.52409031285816,4.38059212602451,0,0,0
47,-740.581134327513,-6.48353690522017,-16.5121730527122,6.15947354497971,0.146684415591451,0.307715009596821,-740.480053553767,-6.47153394308695,-16.3948472393083,6.14718280810928,0.148345074380544,0.284904650459051,-500,0,0,0,0,0,0,0,-133.758173703394,-1.89143955188055,4.29922943271139,0,0,0
48,-734.488451069244,-6.33778961029597,-16.2056837452024,6.02589555561927,0.144810174232566,0.305339037817504,-734.63327320022,-6.40969917757696,-16.2503257031845,6.0298540434629,0.143866671335546,0.305916614077249,-500,0,0,0,0,0,0,0,-133.71885794585,-1.56726877840068,1.90898999864418,0,0,0
49,-728.529384570672,-6.19375447448323,-15.9025385023753,5.89223884810398,0.143260097286218,0.301026917558457,-728.639089985357,-6.17317349624876,-16.0703599137942,5.88542459525988,0.128102522243111,0.295703928028607,-500,0,0,0,0,0,0,0,-131.264279555274,-0.463905231813539,2.57032702472778,0,0,0
50,-722.702726271477,-6.0507178914516,-15.6032183639921,5.76107962064124,0.142813068682074,0.297687409400317,-722.861372143964,-5.78295357231482,-15.6114861173451,5.75983345311041,0.12692113184459,0.279428265522715,-500,0,0,0,0,0,0,0,-130.260601023112,-1.12620603982938,3.28014568241879,0,0,0
51,-717.006699961949,-5.9084595517907,-15.3066902637935,5.63097540227731,0.141703610631419,0.295442239621494,-716.986708302423,-5.76001622740063,-15.4292773896406,5.60940241181115,0.143084133808748,0.302119668086673,-500,0,0,0,0,0,0,0,-126.96682457627,-2.78838092607354,0.646587970613879,0,0,0
52,-711.439204110972,-5.76814197008502,-15.0135984714327,5.50401727692684,0.138931552833172,0.290813007541661,-711.547861266449,-5.76713404332013,-14.989126897142,5.49918598725156,0.128315700305036,0.295766803745261,-500,0,0,0,0,0,0,0,-126.822876192257,-1.29730194386333,0.401573419757934,0,0,0
53,-705.998598702055,-5.62985091596415,-14.7250475403136,5.37719453717533,0.137650555361394,0.286360432642352,-705.881031254772,-5.42395873360044,-14.7212559935936,5.3803711289456,0.138778645953817,0.268136335987928,-500,0,0,0,0,0,0,0,-126.275050385015,-3.02994712818087,2.62887838839434,0,0,0
54,-700.684471505976,-5.49370721651533,-14.4396396313273,5.25106224677853,0.134636843498097,0.284526568242773,-700.673009146263,-5.47528711945488,-14.633458798032,5.24275521437809,0.134440976524525,0.287114355724293,-500,0,0,0,0,0,0,0,-122.929503145283,-2.49352341354275,0.55548202363466,0,0,0
55,-695.494864249767,-5.36030923265083,-14.1569909016552,5.12815353374612,0.132159124119846,0.280840245866061,-695.47739695555,-5.24070145315183,-14.0017534879886,5.12814951079026,0.121367571654347,0.275113794596579,-500,0,0,0,0,0,0,0,-121.860157167926,-1.65535425913103,0.492127516319265,0,0,0
